Order_ID,Customer_Name,City,Age,Product,Quantity,Price,Order_Date
9505,Sneha,HYDERABAD,35,Tablet,5,10000,02-07-2022
7709,Arjun,Delhi,30,Tablet,-1,30000,06-05-2023
8382,Kiran,Delhi,40,Mobile,-1,15000,04-04-2022
9007,Kiran,HYDERABAD,45,Tablet,2,15000,18-09-2023
9473,Anita,Delhi,45,Laptop,2,15000,09-11-2023
8901,Anita,Delhi,25,Laptop,1,,20-03-2023
9080,Meghana,Delhi,35,,5,10000,23-01-2024
6718,,Mumbai,200,Tablet,1,20000,32-13-2022
4854,Anita,Bengaluru,,Mobile,2,-5000,14-12-2023
6565,Kiran,HYDERABAD,25,Camera,-1,30000,32-13-2022
4832,Arjun,bengaluru,40,Camera,-1,,25-03-2024
5566,Kiran,bengaluru,40,Laptop,3,10000,27-10-2022
5838,Rahul,Bengaluru,,Mobile,5,,32-13-2022
5548,  Ramesh  ,bengaluru,25,Headphones,2,20000,32-13-2022
6492,  Ramesh  ,HYDERABAD,30,Laptop,-1,-5000,20-09-2022
4370,Anita,Chennai,30,Tablet,2,15000,05-03-2024
3026,Sneha,Chennai,-5,Laptop,2,30000,05-07-2023
5790,Arjun,HYDERABAD,30,Mobile,2,30000,22-01-2023
1229,Anita,Mumbai,25,Laptop,3,10000,10-07-2023
3828,Meghana,bengaluru,45,Laptop,3,,09-06-2024
8119,Meghana,Mumbai,200,Headphones,3,-5000,24-02-2023
8707,,Bengaluru,,Laptop,1,15000,23-07-2024
4134,Sneha,Delhi,45,Tablet,-1,30000,13-04-2023
5606,Arjun,Delhi,45,Mobile,2,30000,29-01-2022
8902,Meghana,Bengaluru,200,Camera,1,-5000,23-04-2023
7609,Anita,Chennai,30,Tablet,,20000,04-05-2022
5208,Rahul,HYDERABAD,200,Laptop,3,30000,02-04-2023
4719,,HYDERABAD,25,Headphones,1,15000,26-08-2024
3382,Kiran,Chennai,200,Mobile,1,10000,30-07-2024
2465,Meghana,Bengaluru,30,Camera,2,10000,17-02-2024
8540,Sneha,Delhi,25,Headphones,1,,23-07-2023
1574,,HYDERABAD,45,Camera,1,10000,07-01-2022
8644,Arjun,HYDERABAD,200,Laptop,3,10000,31-01-2022
1220,Arjun,Chennai,200,Tablet,5,10000,14-10-2022
6448,Arjun,HYDERABAD,45,,3,30000,32-13-2022
2551,Anita,,40,Mobile,,-5000,17-03-2022
7799,Meghana,HYDERABAD,-5,,5,30000,21-09-2022
3606,Anita,Bengaluru,-5,,-1,30000,10-02-2024
2631,Rahul,Delhi,,Headphones,2,-5000,02-06-2023
2985,  Ramesh  ,Hyderabad,45,Headphones,3,10000,32-13-2022
5911,Sneha,bengaluru,25,,3,20000,12-06-2024
3083,,Delhi,200,Tablet,,15000,02-12-2023
2356,Meghana,Bengaluru,45,Camera,,-5000,23-06-2022
6765,Anita,Delhi,40,Camera,2,-5000,02-09-2022
1452,Anita,Hyderabad,30,Laptop,-1,20000,32-13-2022
2763,Sneha,Chennai,25,Camera,1,-5000,27-09-2022
3765,Kiran,HYDERABAD,-5,Laptop,1,10000,20-04-2023
1153,,bengaluru,35,Mobile,3,15000,31-12-2022
2446,  Ramesh  ,Hyderabad,-5,Mobile,5,20000,14-09-2023
4748,Arjun,Hyderabad,25,Tablet,5,,17-08-2023
1307,Sneha,Chennai,-5,Tablet,,10000,32-13-2022
2876,Arjun,HYDERABAD,-5,Mobile,5,,07-07-2023
1997,Rahul,Hyderabad,30,Laptop,3,20000,32-13-2022
3904,Anita,Delhi,45,Tablet,-1,10000,14-07-2023
7322,  Ramesh  ,Bengaluru,45,Laptop,-1,-5000,01-01-2024
6476,Kiran,HYDERABAD,40,Tablet,,15000,16-04-2023
6988,Meghana,Hyderabad,-5,Camera,,,12-02-2024
5298,Sneha,Bengaluru,35,Mobile,,30000,06-03-2022
5242,  Ramesh  ,Chennai,30,Tablet,-1,10000,01-07-2022
2160,Meghana,bengaluru,,Laptop,,20000,17-12-2023
1746,Sneha,Delhi,30,Tablet,,,13-05-2024
5124,Rahul,Mumbai,45,Mobile,2,10000,01-05-2023
5197,Arjun,Hyderabad,,Mobile,2,10000,18-07-2024
7942,Meghana,Hyderabad,30,Camera,3,-5000,02-02-2024
8248,Kiran,bengaluru,45,,5,10000,23-05-2024
4992,Sneha,Mumbai,40,Tablet,-1,10000,05-05-2024
8002,Anita,Bengaluru,45,Mobile,5,15000,16-07-2023
8614,Sneha,HYDERABAD,35,Tablet,-1,10000,03-12-2023
8610,Rahul,Mumbai,30,Tablet,1,,10-03-2022
3159,  Ramesh  ,Delhi,35,Laptop,3,,30-03-2024
3964,,Chennai,200,Camera,2,30000,21-07-2024
3326,Anita,Bengaluru,40,Tablet,3,15000,29-09-2023
2461,Kiran,Delhi,45,Camera,5,20000,19-01-2023
3116,Rahul,HYDERABAD,35,Headphones,,-5000,09-02-2022
9001,Sneha,bengaluru,-5,Laptop,3,-5000,32-13-2022
3941,Sneha,Bengaluru,35,,1,-5000,07-04-2023
3735,,Mumbai,45,Tablet,,10000,27-08-2022
7287,  Ramesh  ,bengaluru,35,Headphones,5,20000,04-09-2024
7004,Sneha,,-5,Laptop,1,,21-09-2022
9988,Meghana,Hyderabad,25,Camera,-1,10000,25-05-2023
1824,Rahul,bengaluru,35,Camera,1,,09-01-2022
6032,Arjun,Chennai,45,Laptop,5,15000,32-13-2022
8282,  Ramesh  ,Chennai,,,1,30000,17-03-2024
1497,Meghana,,35,Headphones,2,,32-13-2022
9462,Rahul,Mumbai,35,,2,20000,11-12-2022
7019,Kiran,Mumbai,45,Mobile,5,30000,06-01-2022
7184,Rahul,Chennai,30,Laptop,,-5000,14-08-2023
3979,  Ramesh  ,Mumbai,45,Laptop,1,10000,24-02-2023
1784,Kiran,Hyderabad,25,Headphones,1,-5000,22-06-2022
3063,Sneha,Chennai,-5,Laptop,-1,,19-02-2023
1082,Arjun,Mumbai,45,Headphones,2,-5000,12-06-2022
8894,Anita,HYDERABAD,-5,Mobile,5,10000,11-01-2022
8865,,bengaluru,40,Headphones,3,,26-04-2023
3593,Kiran,Bengaluru,30,Mobile,2,30000,11-01-2022
6979,Kiran,HYDERABAD,45,,-1,20000,13-05-2022
5086,Sneha,Hyderabad,200,Laptop,1,15000,29-05-2024
5710,Sneha,Chennai,40,Mobile,5,,11-05-2024
9432,Sneha,Hyderabad,30,Camera,5,20000,01-10-2023
3581,Meghana,Mumbai,25,Tablet,,10000,32-13-2022
2473,Kiran,Mumbai,25,Headphones,2,,23-03-2022
5555,Anita,Hyderabad,35,,5,20000,20-08-2024
3011,Arjun,Chennai,-5,Laptop,3,,22-02-2023
8086,,Mumbai,,Camera,-1,20000,13-09-2022
7456,Anita,Chennai,25,Headphones,3,30000,02-06-2023
4345,,Hyderabad,30,Laptop,-1,10000,32-13-2022
2480,Rahul,Delhi,45,Camera,3,-5000,25-07-2024
8427,Anita,Bengaluru,,,2,30000,01-04-2023
8734,Anita,,-5,Laptop,3,-5000,23-05-2023
3538,,Chennai,,,2,15000,28-06-2022
3792,Rahul,HYDERABAD,30,Camera,-1,15000,03-09-2024
7975,Kiran,bengaluru,30,Laptop,,,01-02-2024
8632,Arjun,Hyderabad,40,Headphones,5,30000,23-02-2022
7154,Kiran,Mumbai,40,,5,,11-08-2024
9636,,,25,Camera,-1,-5000,20-03-2022
3240,Rahul,bengaluru,,Headphones,,10000,25-09-2022
7739,Sneha,Mumbai,200,Mobile,-1,10000,14-11-2022
4361,Kiran,Chennai,35,Camera,5,10000,22-02-2022
4951,Arjun,Chennai,,Mobile,-1,30000,01-01-2023
7801,Rahul,Mumbai,200,Tablet,5,30000,30-11-2023
6695,Arjun,,45,Camera,3,15000,11-09-2024
1952,Arjun,Hyderabad,25,Laptop,1,10000,04-01-2024
6618,Rahul,HYDERABAD,,Camera,2,10000,07-05-2023
3043,Rahul,,30,,3,,05-09-2024
5673,Anita,Bengaluru,25,Laptop,1,10000,32-13-2022
3922,,Delhi,25,Laptop,,-5000,18-06-2024
7155,Meghana,Mumbai,200,Headphones,5,,32-13-2022
7509,Kiran,Hyderabad,40,,2,,32-13-2022
4864,  Ramesh  ,Delhi,200,Tablet,2,15000,08-12-2023
6555,Rahul,Mumbai,45,Camera,3,15000,05-12-2022
5873,Anita,bengaluru,25,Mobile,-1,,13-05-2024
6688,  Ramesh  ,HYDERABAD,40,Tablet,3,10000,11-10-2023
4962,Anita,Mumbai,35,Tablet,5,30000,12-03-2024
3711,Kiran,bengaluru,45,Mobile,1,30000,13-03-2023
7003,,bengaluru,45,Camera,-1,30000,23-12-2022
9154,Rahul,Chennai,200,Laptop,2,15000,15-07-2024
1775,Meghana,HYDERABAD,-5,Headphones,2,30000,32-13-2022
4116,Meghana,bengaluru,,Mobile,-1,,04-01-2022
8345,Kiran,Hyderabad,45,,,10000,15-09-2023
7059,  Ramesh  ,,,Mobile,-1,15000,16-02-2024
1969,,Chennai,30,,3,10000,06-07-2022
4904,Kiran,Chennai,35,Headphones,,-5000,29-04-2023
2798,Sneha,Hyderabad,200,Mobile,2,,12-08-2024
3553,Meghana,Mumbai,30,,-1,-5000,05-04-2024
9638,,Delhi,45,Laptop,,20000,07-01-2024
1146,Anita,,35,,2,15000,30-07-2024
7305,Rahul,Mumbai,25,Laptop,,,20-08-2023
9564,Arjun,,40,,,-5000,21-09-2022
1935,Sneha,Delhi,-5,Headphones,3,-5000,21-05-2024
8214,Anita,bengaluru,25,Mobile,5,20000,15-02-2022
7429,Arjun,Bengaluru,200,,1,20000,09-05-2022
8430,Arjun,HYDERABAD,25,Mobile,3,15000,24-12-2022
2735,  Ramesh  ,,,Tablet,1,15000,16-04-2023
8327,,Chennai,40,Headphones,5,10000,28-05-2022
9324,Rahul,Mumbai,-5,Mobile,3,10000,27-05-2024
6105,Anita,Chennai,45,Headphones,2,10000,15-07-2022
1918,Kiran,Mumbai,-5,Camera,1,20000,11-11-2022
6515,Sneha,HYDERABAD,30,Headphones,1,-5000,08-06-2024
7333,Kiran,HYDERABAD,200,Mobile,1,30000,21-02-2024
6574,Sneha,bengaluru,35,Mobile,2,20000,25-08-2024
1815,Anita,Bengaluru,35,Tablet,,20000,03-09-2022
2460,,Mumbai,35,Laptop,3,30000,27-03-2023
2259,,Hyderabad,25,Mobile,,30000,16-08-2023
2060,Sneha,Chennai,25,,5,15000,27-03-2022
8594,Arjun,Chennai,-5,Camera,5,30000,20-01-2022
2704,Kiran,bengaluru,45,Laptop,2,,13-01-2024
9980,Anita,Delhi,40,Headphones,,15000,11-07-2022
9625,,Bengaluru,200,Camera,2,20000,32-13-2022
1745,  Ramesh  ,,30,Mobile,1,,25-09-2024
2785,,bengaluru,45,Mobile,,-5000,31-05-2024
6730,Meghana,Bengaluru,,Headphones,,-5000,04-03-2024
1201,Sneha,Mumbai,40,Tablet,3,30000,20-07-2022
2700,Meghana,bengaluru,45,Headphones,5,15000,26-04-2022
4659,Anita,HYDERABAD,200,,2,10000,32-13-2022
8892,,bengaluru,25,,-1,30000,14-04-2022
6904,Sneha,Chennai,35,Laptop,5,15000,10-01-2024
1985,Kiran,bengaluru,35,Mobile,1,10000,08-12-2022
2040,Kiran,Chennai,,Camera,5,15000,16-01-2022
3105,  Ramesh  ,Bengaluru,30,,5,30000,11-09-2023
3779,,HYDERABAD,40,,-1,30000,10-02-2024
9042,Sneha,Hyderabad,25,Camera,5,10000,28-04-2022
4932,  Ramesh  ,Mumbai,-5,Headphones,-1,10000,15-11-2023
6402,  Ramesh  ,HYDERABAD,200,Laptop,-1,,31-07-2022
6812,  Ramesh  ,Mumbai,-5,Headphones,5,15000,11-05-2022
7924,,Chennai,-5,Tablet,5,,20-10-2022
3731,Sneha,Bengaluru,-5,Laptop,-1,,30-06-2023
4136,Rahul,Bengaluru,45,Mobile,1,15000,02-09-2024
1329,Rahul,Mumbai,35,Camera,1,,12-07-2022
4257,Meghana,Bengaluru,,Headphones,-1,,10-01-2022
9556,Anita,Bengaluru,25,Camera,5,,22-06-2022
9135,  Ramesh  ,bengaluru,200,Laptop,-1,10000,32-13-2022
6671,Kiran,Chennai,35,,1,10000,18-09-2022
7115,Rahul,Delhi,40,Camera,1,10000,18-08-2023
9032,  Ramesh  ,,200,Headphones,1,-5000,23-03-2024
5951,  Ramesh  ,Bengaluru,40,Laptop,3,20000,12-12-2022
2054,Kiran,HYDERABAD,30,,-1,15000,03-08-2023
5000,,,-5,Headphones,3,,32-13-2022
2428,Meghana,,-5,Laptop,-1,20000,15-09-2023
4006,Sneha,HYDERABAD,-5,Tablet,,-5000,20-11-2023
8774,Sneha,Hyderabad,45,Mobile,-1,10000,11-11-2022
5867,Arjun,Mumbai,40,Laptop,5,30000,23-10-2022
3158,Sneha,HYDERABAD,45,,2,30000,16-01-2023
6424,Meghana,bengaluru,-5,Tablet,2,15000,25-03-2022
9558,Kiran,,25,Camera,3,10000,09-06-2022
2116,,Bengaluru,200,Laptop,-1,15000,32-13-2022
2898,Arjun,HYDERABAD,,,2,10000,32-13-2022
6310,Rahul,,45,Tablet,5,10000,09-06-2024
4917,Sneha,,25,,5,10000,21-06-2023
4510,Arjun,Bengaluru,45,Mobile,5,20000,32-13-2022
7334,,Delhi,35,Camera,1,-5000,04-03-2024
8294,Rahul,,45,Laptop,-1,,29-11-2022
9127,,HYDERABAD,25,,2,,09-02-2023
4340,Meghana,Mumbai,35,Tablet,1,20000,16-07-2022
1466,Kiran,Delhi,40,,-1,10000,24-04-2024
4112,Sneha,,-5,Laptop,3,15000,28-08-2023
3916,Kiran,,25,Laptop,3,30000,32-13-2022
9555,Arjun,bengaluru,35,Tablet,3,15000,26-06-2023
9224,Arjun,Hyderabad,45,Headphones,2,15000,09-10-2023
1078,Rahul,bengaluru,-5,Laptop,2,30000,17-02-2022
5747,Meghana,HYDERABAD,35,,,15000,01-05-2023
1974,Arjun,Chennai,45,,3,10000,26-08-2022
4736,Kiran,bengaluru,45,Camera,-1,,01-01-2022
3765,Rahul,,25,Headphones,2,,32-13-2022
5107,Meghana,Mumbai,40,Laptop,1,20000,28-11-2023
9176,Anita,Hyderabad,30,,2,30000,25-07-2022
5317,Kiran,Mumbai,45,Laptop,-1,20000,29-04-2024
4389,Meghana,,25,,-1,,18-07-2022
8734,  Ramesh  ,,45,Headphones,,30000,14-07-2023
4148,Meghana,Delhi,,Camera,,20000,04-02-2023
2622,Meghana,Hyderabad,30,Laptop,,30000,07-04-2022
5791,Kiran,Chennai,,Mobile,-1,20000,23-06-2024
6744,Sneha,Chennai,200,Mobile,-1,15000,15-04-2024
2988,Kiran,bengaluru,40,Tablet,5,,32-13-2022
2764,Arjun,Mumbai,30,Laptop,3,,11-01-2024
9245,,Hyderabad,45,Headphones,5,10000,28-07-2023
3743,Rahul,Delhi,30,Laptop,5,,27-08-2023
5349,,,,Mobile,1,30000,10-08-2022
4521,Sneha,Bengaluru,-5,Mobile,5,10000,17-06-2023
9301,  Ramesh  ,Delhi,25,Tablet,-1,,12-10-2023
5701,,Delhi,200,Tablet,5,15000,26-04-2022
8318,Meghana,Bengaluru,-5,Tablet,3,10000,27-10-2023
8357,Meghana,Hyderabad,,,2,10000,25-01-2024
7823,Meghana,HYDERABAD,45,Headphones,-1,-5000,06-01-2023
9210,Anita,bengaluru,40,Mobile,1,15000,16-02-2023
9112,Meghana,Mumbai,45,Camera,-1,30000,14-04-2023
6869,Rahul,Delhi,35,Mobile,3,-5000,02-07-2024
7527,  Ramesh  ,Hyderabad,25,Camera,1,30000,25-02-2023
3411,Kiran,Mumbai,40,Headphones,2,20000,15-07-2023
3761,Arjun,,200,,,15000,32-13-2022
9718,Kiran,Mumbai,200,,2,20000,14-03-2024
2750,Sneha,Chennai,30,Headphones,,,20-07-2023
4284,Kiran,bengaluru,35,Tablet,,30000,32-13-2022
8736,Sneha,,40,Camera,-1,10000,03-02-2024
4240,Arjun,Chennai,40,Tablet,2,15000,11-06-2022
2917,Anita,bengaluru,200,Camera,-1,30000,25-03-2022
7996,Anita,HYDERABAD,25,,,20000,27-05-2023
3171,,HYDERABAD,30,Mobile,-1,20000,24-10-2023
7022,Rahul,bengaluru,40,Tablet,-1,30000,11-01-2024
3933,  Ramesh  ,Delhi,25,Mobile,3,15000,16-10-2022
4749,Sneha,Mumbai,40,Tablet,5,,09-09-2023
4835,Rahul,HYDERABAD,30,Tablet,,30000,05-11-2023
4676,Rahul,bengaluru,45,Headphones,3,-5000,27-04-2022
1406,  Ramesh  ,Hyderabad,30,Laptop,5,20000,08-02-2022
2394,  Ramesh  ,,35,Camera,2,30000,08-03-2022
1060,Sneha,HYDERABAD,40,Mobile,-1,20000,06-01-2023
1331,Sneha,Mumbai,200,,3,20000,30-04-2024
3581,Kiran,Mumbai,40,Camera,5,15000,32-13-2022
8532,Meghana,Delhi,40,Headphones,,30000,17-12-2023
8091,,Mumbai,25,Headphones,-1,20000,32-13-2022
5141,Meghana,HYDERABAD,45,Camera,-1,10000,17-12-2023
9053,,HYDERABAD,,Mobile,-1,15000,21-08-2023
8345,Kiran,bengaluru,,Camera,5,15000,02-08-2022
8631,Arjun,Mumbai,-5,Tablet,-1,15000,27-04-2024
8659,Anita,Bengaluru,,,2,20000,16-10-2023
7279,Kiran,,,Tablet,5,15000,16-07-2022
8481,Anita,Hyderabad,40,Mobile,3,15000,08-03-2024
1723,Rahul,bengaluru,30,,3,-5000,27-06-2023
7172,Arjun,,45,Mobile,-1,30000,02-01-2022
1721,Anita,bengaluru,40,Laptop,-1,10000,18-03-2023
2838,Meghana,bengaluru,40,Mobile,1,20000,07-04-2023
7763,Anita,Delhi,-5,Headphones,2,10000,24-04-2022
8574,Arjun,Delhi,200,,3,20000,19-07-2023
8279,,Hyderabad,,,,,24-07-2022
5477,  Ramesh  ,Delhi,-5,Tablet,2,20000,26-12-2023
2558,Sneha,Hyderabad,40,,2,30000,16-05-2023
1762,Kiran,Chennai,30,,1,-5000,17-05-2024
4401,,bengaluru,45,Tablet,-1,-5000,29-05-2023
3424,Meghana,Delhi,,Tablet,1,-5000,17-07-2022
1172,Rahul,HYDERABAD,-5,Headphones,3,15000,01-08-2022
1775,Meghana,bengaluru,35,Headphones,2,15000,29-11-2023
6303,Anita,HYDERABAD,200,Tablet,1,-5000,32-13-2022
4398,,HYDERABAD,-5,Camera,,15000,01-09-2024
3173,,Delhi,45,Laptop,1,-5000,27-05-2022
7642,Anita,HYDERABAD,,Laptop,,15000,18-01-2022
9438,Sneha,Mumbai,45,Camera,-1,,17-07-2023
2997,Arjun,Delhi,,Camera,-1,20000,24-02-2022
9273,,HYDERABAD,45,Headphones,2,10000,10-07-2023
6879,Anita,,-5,Tablet,1,30000,08-09-2024
2672,Kiran,HYDERABAD,,Tablet,5,15000,07-01-2023
4052,Sneha,Delhi,,Camera,-1,15000,23-06-2022
9446,Kiran,Bengaluru,,Headphones,1,15000,21-08-2024
9090,  Ramesh  ,Bengaluru,35,,2,,32-13-2022
4600,Rahul,Mumbai,,Camera,-1,30000,11-01-2024
5592,,Bengaluru,45,Mobile,-1,10000,32-13-2022
3461,Rahul,,,Camera,3,20000,18-03-2022
8548,Meghana,Mumbai,25,Laptop,2,20000,23-05-2024
6162,Rahul,Chennai,25,Camera,,15000,28-05-2024
7748,Rahul,Delhi,200,Camera,-1,15000,26-09-2024
9667,Kiran,Chennai,-5,,5,10000,32-13-2022
8035,  Ramesh  ,Bengaluru,,Tablet,,-5000,17-02-2024
8857,Sneha,Hyderabad,200,Camera,,,26-02-2023
6037,,Chennai,30,Laptop,1,-5000,04-03-2022
7659,,HYDERABAD,-5,Headphones,,10000,24-05-2023
7295,Arjun,Bengaluru,35,Tablet,2,30000,11-09-2024
5072,Meghana,Mumbai,40,Laptop,5,10000,23-03-2024
8235,,,200,Laptop,,15000,04-07-2024
1416,Sneha,HYDERABAD,25,Tablet,2,10000,32-13-2022
8480,Rahul,Mumbai,35,,1,30000,06-10-2023
6634,,Hyderabad,25,Tablet,-1,-5000,10-03-2024
2960,Meghana,Bengaluru,,Mobile,,15000,06-05-2023
1713,Anita,,25,Tablet,,-5000,22-10-2023
1352,  Ramesh  ,HYDERABAD,200,Laptop,-1,,07-07-2022
5523,Sneha,bengaluru,35,Laptop,-1,,04-08-2024
5197,Kiran,Hyderabad,45,Tablet,5,15000,14-04-2023
1565,Anita,Chennai,45,,-1,10000,19-06-2023
3255,Rahul,Delhi,40,Mobile,-1,20000,10-06-2023
6452,,Delhi,30,Mobile,3,,28-05-2023
2371,Arjun,bengaluru,25,Mobile,5,10000,02-03-2024
6002,Meghana,,200,Camera,-1,20000,09-08-2024
4810,Sneha,HYDERABAD,40,Headphones,2,20000,29-07-2022
5825,Sneha,Mumbai,30,Mobile,3,30000,28-02-2022
5780,Sneha,,45,,5,30000,02-07-2022
4822,Rahul,,40,Tablet,1,,11-07-2022
3191,,Chennai,45,Headphones,3,30000,20-09-2024
8161,Meghana,bengaluru,30,Camera,-1,-5000,32-13-2022
6844,Sneha,Mumbai,35,Headphones,5,30000,32-13-2022
7420,Arjun,Chennai,30,Camera,,-5000,20-07-2022
8099,Rahul,HYDERABAD,45,Camera,5,10000,14-08-2024
1512,Rahul,HYDERABAD,30,Headphones,-1,-5000,14-12-2023
2509,,Delhi,35,Camera,3,,32-13-2022
8891,Anita,Chennai,,Mobile,,15000,31-07-2024
5018,  Ramesh  ,bengaluru,45,Laptop,2,-5000,07-08-2022
2088,Arjun,Delhi,25,Headphones,3,,11-02-2023
6134,Meghana,,35,Laptop,-1,20000,27-10-2022
5780,Sneha,Delhi,35,Laptop,5,20000,21-02-2023
5846,  Ramesh  ,HYDERABAD,,,3,,22-03-2024
3385,Kiran,Mumbai,-5,Laptop,-1,10000,24-07-2023
4327,Kiran,Chennai,200,Mobile,2,10000,12-07-2023
1901,Sneha,Chennai,45,Tablet,3,20000,32-13-2022
4250,Sneha,Bengaluru,40,Mobile,2,-5000,32-13-2022
1348,  Ramesh  ,,45,Camera,-1,30000,26-05-2022
5255,Sneha,bengaluru,40,,5,30000,32-13-2022
2900,Meghana,Chennai,40,Mobile,,20000,11-07-2024
2888,Sneha,HYDERABAD,30,Mobile,,10000,09-06-2024
1569,Kiran,bengaluru,35,,3,10000,09-03-2023
6581,  Ramesh  ,Hyderabad,,,5,15000,30-12-2022
6067,Meghana,,200,Tablet,3,,10-05-2022
9577,Meghana,Chennai,,Tablet,3,20000,10-09-2023
3708,Rahul,HYDERABAD,30,Tablet,,,32-13-2022
7435,Sneha,,40,,5,,32-13-2022
2159,Kiran,,35,Headphones,-1,20000,09-07-2022
8602,Sneha,,45,Headphones,3,15000,01-08-2024
7485,Arjun,Chennai,40,Headphones,-1,30000,04-06-2022
7663,Meghana,Hyderabad,-5,Camera,,-5000,25-03-2024
6644,Sneha,Chennai,25,,5,-5000,09-12-2022
3837,,HYDERABAD,30,Laptop,,15000,15-12-2023
9945,Rahul,Bengaluru,35,Laptop,3,20000,22-11-2023
7549,Anita,Bengaluru,25,Tablet,-1,,08-06-2022
1120,  Ramesh  ,Mumbai,40,,,30000,32-13-2022
9263,Kiran,HYDERABAD,25,Mobile,2,30000,07-01-2023
2818,,HYDERABAD,200,Mobile,1,15000,06-07-2022
5703,Anita,HYDERABAD,30,Laptop,3,20000,22-02-2023
4346,  Ramesh  ,Mumbai,30,Camera,2,10000,32-13-2022
9734,Anita,Bengaluru,-5,Mobile,,10000,21-10-2022
7859,Rahul,Hyderabad,35,Camera,2,15000,05-02-2023
6831,,bengaluru,35,Laptop,,-5000,06-12-2022
7142,Anita,Hyderabad,25,Camera,3,-5000,19-12-2023
4762,  Ramesh  ,Delhi,45,Laptop,,20000,20-09-2024
9319,Meghana,HYDERABAD,-5,Headphones,-1,,21-08-2024
3601,Sneha,bengaluru,45,Tablet,-1,20000,09-04-2022
6822,Arjun,Mumbai,40,Headphones,3,10000,28-05-2023
1780,Kiran,Mumbai,40,,5,,01-10-2023
9234,,Mumbai,30,Camera,2,30000,27-07-2024
8938,Anita,bengaluru,-5,Camera,5,,26-10-2023
2931,Sneha,HYDERABAD,25,Tablet,5,20000,27-01-2024
8292,Meghana,bengaluru,25,Camera,2,30000,27-01-2022
5426,Rahul,Hyderabad,-5,,,30000,25-02-2024
1545,  Ramesh  ,Delhi,-5,,-1,10000,17-06-2023
4718,  Ramesh  ,Hyderabad,,,5,30000,26-08-2023
5998,  Ramesh  ,Bengaluru,25,,1,30000,18-06-2024
5932,Sneha,Mumbai,,,,-5000,13-03-2022
3475,Rahul,Mumbai,35,Laptop,3,,13-02-2022
3035,,Delhi,30,,3,30000,02-09-2024
4391,Rahul,Delhi,40,,1,30000,06-01-2023
6664,,HYDERABAD,,Camera,,-5000,20-10-2022
7697,Rahul,HYDERABAD,25,Headphones,5,10000,03-11-2023
6866,,bengaluru,45,,3,30000,29-01-2024
1262,Anita,Chennai,30,Mobile,,15000,07-10-2023
1028,Anita,Mumbai,200,Camera,1,,29-07-2023
7830,Kiran,HYDERABAD,40,,3,20000,28-01-2024
5063,Meghana,Delhi,30,Tablet,,30000,03-09-2024
2689,Rahul,bengaluru,25,Laptop,1,15000,14-06-2024
8669,Arjun,Hyderabad,45,Laptop,5,15000,18-02-2024
6307,  Ramesh  ,Mumbai,35,Headphones,1,30000,22-07-2022
4506,Kiran,Hyderabad,25,Headphones,2,10000,19-03-2023
7354,Meghana,Bengaluru,40,Camera,5,20000,29-11-2022
8232,,Chennai,,Headphones,-1,,19-09-2022
9867,,Hyderabad,30,Camera,2,10000,29-05-2022
3867,  Ramesh  ,Mumbai,35,Laptop,1,20000,18-10-2022
3258,  Ramesh  ,bengaluru,,,2,20000,23-09-2024
7157,Meghana,bengaluru,-5,,5,10000,18-05-2024
7265,Sneha,bengaluru,40,,3,20000,17-08-2022
6796,  Ramesh  ,Bengaluru,25,Headphones,1,-5000,13-07-2024
6884,Kiran,,-5,Mobile,2,30000,08-06-2024
1115,Anita,Hyderabad,45,Laptop,,-5000,19-02-2022
6111,Arjun,Hyderabad,,Tablet,5,15000,04-09-2024
7382,Anita,Delhi,200,Mobile,2,15000,31-07-2023
7853,  Ramesh  ,Delhi,,Headphones,2,10000,14-01-2023
7183,  Ramesh  ,Bengaluru,35,Camera,,30000,19-11-2023
2627,Sneha,bengaluru,35,Camera,1,15000,05-11-2023
6919,Sneha,bengaluru,40,Mobile,2,30000,29-10-2023
3817,Arjun,Mumbai,200,Laptop,3,15000,15-07-2022
7587,  Ramesh  ,bengaluru,25,Mobile,,30000,28-06-2022
3931,Anita,bengaluru,,,5,-5000,15-09-2023
4748,  Ramesh  ,HYDERABAD,,Mobile,5,30000,09-02-2024
6116,Anita,Bengaluru,40,Laptop,-1,-5000,15-03-2022
3961,Anita,Bengaluru,45,,3,10000,32-13-2022
4814,Arjun,Delhi,30,Laptop,,15000,20-07-2024
7033,Rahul,HYDERABAD,30,Mobile,3,-5000,10-05-2022
6476,Arjun,Chennai,45,Laptop,5,15000,27-09-2022
8374,Rahul,HYDERABAD,40,Mobile,2,,17-12-2023
5076,  Ramesh  ,Delhi,45,Mobile,-1,15000,27-11-2023
1340,Anita,,45,Headphones,-1,10000,07-07-2023
8982,,Mumbai,40,Tablet,,20000,11-04-2024
7450,Arjun,HYDERABAD,,Headphones,3,20000,08-07-2024
8992,Sneha,Chennai,30,Mobile,2,,07-04-2022
5815,Kiran,Hyderabad,200,Mobile,5,-5000,18-01-2023
8154,Sneha,bengaluru,35,Mobile,-1,15000,13-01-2023
7416,Meghana,Mumbai,200,Headphones,1,-5000,16-09-2024
1370,Rahul,Hyderabad,200,,,10000,30-07-2024
6283,  Ramesh  ,Delhi,25,Mobile,-1,20000,29-01-2022
1913,,bengaluru,,,5,10000,22-11-2022
7941,Meghana,Mumbai,200,Headphones,3,20000,01-04-2024
